"Date","CLS.TO","SOXL","NVDA","XOM"
2023-03-07,0.531113212454184,0.878212153284023,0.590282768223086,0.924389671146017
2023-03-08,0.924566527422319,0.916069597011816,0.735075176839171,0.848503971742495
2023-03-09,0.964314809296614,0.856744481183131,0.735468409359939,0.459531655278691
2023-03-10,0.951495232864077,0.643896760908787,0.62904414921969,0.375465326900306
2023-03-13,0.832101796119584,0.418647614459967,0.457960628542731,0.165401577726611
2023-03-14,0.579754369768785,0.806860462170616,0.794003194311585,0.135684985679783
2023-03-15,0.969844042856594,0.600659706180091,0.460388095984341,0.134561298310782
2023-03-16,0.653451477745325,0.779284547594271,0.79406988143592,0.00269512510019878
2023-03-17,0.803038573731565,0.535145476489792,0.366294888887562,0.000901253447521532
2023-03-20,0.894580439357352,0.316204689714174,0.381233353418469,0.0908573554201857
2023-03-21,0.840019163585947,0.376480291151807,0.350731168794143,0.217137348851261
2023-03-22,0.546730218530382,0.882139377956638,0.431277732682257,0.0534361041418669
2023-03-23,0.781698094059352,0.938768171110045,0.707610577716942,0.0538686340809923
2023-03-24,0.61025112986932,0.897833438584204,0.739123633413296,0.0790799834707612
2023-03-27,0.699513717241902,0.650986573837668,0.636141199261567,0.20872963878275
2023-03-28,0.83800829836043,0.370616023894247,0.567711634338955,0.112829681711332
2023-03-29,0.86332577992233,0.833305794314819,0.615916425826674,0.041606243239658
2023-03-30,0.576367017466968,0.562415697031883,0.502196854897986,0.0170873937614812
2023-03-31,0.869323145386828,0.175556669733112,0.48979938749218,0.111204850754933
2023-04-03,0.88747718665286,0.634999670727237,0.395700962542786,0.0493153172103988
2023-04-04,0.808683299134543,0.883784038715222,0.801663850561112,0.00727168668917372
2023-04-05,0.751076837551393,0.600841898632831,0.800539035558042,0.00189357607942455
2023-04-06,0.680827167909254,0.301839898493798,0.388990864278664,0.0129589193090416
2023-04-10,0.930181353335406,0.906691417012275,0.584921231326018,0.0171225355772601
2023-04-11,0.554759624432956,0.529234069557429,0.821462389020674,0.0130232926950916
2023-04-12,0.749251049026688,0.847875589995559,0.899660159694439,0.0695645625586676
2023-04-13,0.60889206594316,0.76116265291019,0.582638926619153,0.0541380302332137
2023-04-14,0.589855206608116,0.51394711981942,0.692019182573567,0.0705765549449674
2023-04-17,0.637071838925183,0.66806462790804,0.648915301026722,0.824755802625248
2023-04-18,0.788530885739874,0.829596577930517,0.888143095912933,0.9514286716475
2023-04-19,0.735701896075135,0.971195239967596,0.652482606126315,0.707529333791141
2023-04-20,0.782789601379891,0.61961493726825,0.946035969896479,0.801666749875742
2023-04-21,0.530894937104011,0.806951940265931,0.515740614773944,0.667278880819887
2023-04-24,0.68473863833788,0.52210866814811,0.581626707787912,0.90483440492699
2023-04-25,0.905233108867232,0.926443744748601,0.937249520663725,0.871320562326882
2023-04-26,0.961852623037535,0.691381619987982,0.903120857261022,0.718317089101518
2023-04-27,0.96094756432188,0.698410557179128,0.695286020234405,0.750486281698645
2023-04-28,0.905714521703172,0.830000926861083,0.832326341351011,0.717638200729212
2023-05-01,0.579137593825827,0.61341272538024,0.950165867455537,0.944612376192931
2023-05-02,0.670287956498151,0.936762778344818,0.850826969336856,0.436740545201278
2023-05-03,0.771442539339868,0.910191363411136,0.730677572015677,0.0237393353860585
2023-05-04,0.707091104304264,0.70242669458548,0.647124993259758,0.00548114935232605
2023-05-05,0.891208435561741,0.943760531510987,0.925297620707324,0.0285469472477978
2023-05-08,0.722737720128839,0.620438588639739,0.684331215984038,0.00676621161937226
2023-05-09,0.72976840569806,0.868129812210991,0.806353055477266,0.00438214390834311
2023-05-10,0.616158253653656,0.684405645459492,0.569432105378179,0.00408062711379196
2023-05-11,0.720917491533391,0.781553334157394,0.704889668325659,0.00437952968667463
2023-05-12,0.678976971987532,0.573316023005115,0.649898709857354,0.0560862101067723
2023-05-15,0.732655145352729,0.941709149922026,0.749734071049469,0.49301688587514
2023-05-16,0.705537100587006,0.711338560803714,0.558632946884677,0.568980107438631
2023-05-17,0.64933032466209,0.748956736826347,0.8424557989438,0.670443990312215
2023-05-18,0.773368279920899,0.425431381374719,0.902651636250364,0.280134095960838
2023-05-19,0.614378485528702,0.735668251782284,0.682358030618744,0.249351655544684
2023-05-22,NA,0.367127759065771,0.513006095876065,0.329659220622882
2023-05-23,0.496925627670933,0.842994146413358,0.765742090418453,0.691531141487799
2023-05-24,0.694043012238224,0.78064890492866,0.584405812087372,0.437862998061045
2023-05-25,0.959615398324413,0.844347438779499,0.991478003301821,0.682073031310155
2023-05-26,0.993097943598288,0.0529402304097415,0.206829112185572,0.330392518709036
2023-05-29,0.51981696860511,NA,NA,NA
2023-05-30,0.752708101119157,0.0151850852590624,0.201088337923933,0.360912803323017
2023-05-31,0.760232146773094,0.0432557892951352,0.596841915911483,0.623253463590767
2023-06-01,0.602927365501566,0.103455112844126,0.30300791283459,0.525028563124666
2023-06-02,0.610525311420244,0.492108169803024,0.310425546521187,0.749076526752098
